date, pm25, pm10, o3, no2, so2, co
2016/5/19, , 26, 8, 12, , 4
2016/5/20, , 14, 10, 14, 1, 5
2016/5/21, , 32, 3, 18, 2, 10
2016/5/22, , 25, 10, 14, 1, 15
2016/5/23, , 36, 10, 8, , 3
2016/5/24, , 11, 13, 10, , 3
2016/5/25, , 23, 14, 10, , 3
2016/5/26, , 22, 29, 11, 2, 4
2016/5/27, , 30, 12, 13, 2, 4
2016/5/28, , 37, 14, 10, 1, 3
2016/5/29, , 20, 20, 7, 1, 3
2016/5/30, , 25, 9, 18, , 7
2016/5/31, , 22, 11, 19, , 7
2016/6/1, , 23, 6, 20, , 11
2016/6/2, , 33, 9, 13, , 5
2016/6/3, , 17, 4, 17, 1, 7
2016/6/4, , 18, 5, 19, 1, 9
2016/6/5, , 31, , 12, 1, 15
2016/6/6, , 30, 9, 17, , 11
2016/6/7, , 29, 12, 11, , 4
2016/6/8, , 8, 15, 16, 1, 7
2016/6/9, , 25, 13, 16, 1, 12
2016/6/10, , 35, 12, 25, 1, 8
2016/6/11, , 40, 29, 18, 2, 9
2016/6/12, , 37, 27, 10, 1, 5
2016/6/13, , 23, 15, 16, 1, 6
2016/6/14, , 35, 15, 17, 1, 5
2016/6/15, , 33, 18, 29, 2, 11
2016/6/16, , 47, 26, 35, 2, 20
2016/6/17, , 63, 21, 33, 2, 20
2016/6/18, , 56, 25, 21, 1, 22
2016/6/19, , 66, 30, 8, 1, 3
2016/6/20, , 24, 13, 9, 2, 3
2016/6/21, , 12, 15, 11, , 3
2016/6/22, , 10, 12, 14, , 4
2016/6/23, , 18, 14, 22, 2, 9
2016/6/24, , 38, 17, 15, , 4
2016/6/25, , 30, 16, 10, 1, 3
2016/6/26, , 29, 24, 9, 2, 3
2016/6/27, , 36, 14, 16, 1, 5
2016/6/28, , 35, 14, 20, 1, 6
2016/6/29, , 44, 14, 21, 1, 10
2016/6/30, , 47, 13, 22, 2, 7
2016/7/1, , 42, 12, 20, 1, 6
2016/1/5, , 18, 35, 11, 2, 2
2016/1/6, , 26, 61, 15, 2, 3
2016/1/7, , 40, 55, 18, 2, 4
2016/1/8, , 40, 60, 20, 3, 5
2016/1/9, , 46, 27, 18, 2, 5
2016/1/10, , 37, 17, 18, 1, 4
2016/1/11, , 19, 10, 16, , 5
2016/1/12, , 17, 7, 15, , 6
2016/1/13, , 14, 25, 16, 1, 6
2016/1/14, , 27, 14, 12, , 5
2016/1/15, , 21, 10, 12, , 4
2016/1/16, , 10, 11, 9, 1, 2
2016/1/17, , 19, 18, 9, , 1
2016/1/18, , 26, 10, 10, 1, 3
2016/1/19, , 31, , , , 
2016/1/21, , 18, 19, 5, , 1
2016/1/22, , 22, 11, 6, , 3
2016/1/23, , 23, 29, 7, 1, 3
2016/1/24, , 27, 26, 8, 1, 4
2016/1/25, , 31, 42, 12, 1, 5
2016/1/26, , 27, 37, 15, 2, 5
2016/1/27, , 30, 41, 15, 1, 6
2016/1/28, , 38, 30, 9, 1, 3
2016/1/29, , 24, 15, 12, 2, 4
2016/1/30, , 18, 22, 13, 2, 6
2016/1/31, , 27, 26, 12, 2, 5
2016/2/1, , 23, 42, 22, 2, 7
2016/2/2, , 42, 51, 11, 2, 4
2016/2/3, , 41, 42, 10, 2, 4
2016/2/4, , 37, 31, 10, 1, 4
2016/2/5, , 40, 53, 18, 1, 6
2016/2/6, , 41, 33, 7, , 5
2016/2/7, , 28, 31, 4, 1, 3
2016/2/8, , 23, 41, 9, , 4
2016/2/9, , 26, 36, 12, , 6
2016/2/10, , 25, 33, 15, , 5
2016/2/11, , 29, 18, 9, , 4
2016/2/12, , 25, 27, 8, 2, 3
2016/2/13, , 30, 46, 8, 2, 3
2016/2/14, , 38, 41, 8, 2, 4
2016/2/15, , 33, 22, 19, 1, 6
2016/2/16, , 39, 32, 14, 2, 5
2016/2/17, , 23, 26, 17, 1, 7
2016/2/18, , 33, 29, 19, 1, 7
2016/2/19, , 29, 33, 22, 1, 7
2016/2/20, , 37, 39, 13, 1, 6
2016/2/21, , 36, 21, 9, , 4
2016/2/22, , 20, 9, 15, 2, 6
2016/2/23, , 21, 18, 16, 1, 5
2016/2/24, , 22, 21, 19, 1, 7
2016/2/25, , 30, 30, 19, 2, 7
2016/2/26, , 29, 28, 18, 1, 7
2016/2/27, , 28, 16, 14, 1, 6
2016/2/28, , 22, 19, 7, 1, 4
2016/2/29, , 16, 13, 7, , 3
2016/3/1, , 17, 5, 16, , 17
2016/3/2, , 18, 11, 21, 1, 7
2016/3/3, , 31, 9, 22, 3, 6
2016/3/4, , 25, 17, 19, 1, 5
2016/3/5, , 25, 22, 17, 3, 5
2016/3/6, , 27, 31, 15, 1, 5
2016/3/7, , 29, 40, 23, 2, 5
2016/3/8, , 30, 36, 18, 1, 5
2016/3/9, , 35, 32, 21, 1, 6
2016/3/10, , 38, 5, 26, 2, 8
2016/3/11, , 34, 9, 22, 1, 7
2016/3/12, , 19, 22, 15, 1, 6
2016/3/13, , 21, 18, 11, 1, 2
2016/3/14, , 19, 21, 15, 1, 3
2016/3/15, , 19, 27, 18, 1, 3
2016/3/16, , 30, 13, 18, 1, 4
2016/3/17, , 25, 21, 18, 2, 3
2016/3/18, , 29, 60, 22, 1, 3
2016/3/19, , 33, 64, 31, 2, 5
2016/3/20, , 29, 29, , 1, 2
2016/3/21, , 23, 21, , , 1
2016/3/22, , 21, , , , 
2016/3/24, , 19, 27, , 1, 4
2016/3/25, , 24, 25, , , 4
2016/3/26, , 19, 16, , 1, 5
2016/3/27, , 18, 24, , 2, 4
2016/3/28, , 20, 27, 19, 2, 7
2016/3/29, , 40, 62, 16, 2, 5
2016/3/30, , 33, 25, 11, 1, 5
2016/3/31, , 35, 33, 14, 1, 5
2016/4/1, , 38, 39, 11, 1, 4
2015/10/2, , 30, 41, 23, 1, 7
2015/10/3, , 42, 26, 19, 2, 7
2015/10/4, , 24, 18, 10, 1, 4
2015/10/5, , 21, 15, 12, 1, 3
2015/10/6, , 12, 17, 12, 1, 3
2015/10/7, , 25, 55, 24, 2, 6
2015/10/8, , 44, 41, 27, 1, 7
2015/10/9, , 39, 38, 21, , 6
2015/10/10, , 40, 33, 18, 1, 6
2015/10/11, , 26, 54, 12, 3, 5
2015/10/12, , 38, 40, 9, 7, 3
2015/10/13, , 17, 24, 14, 1, 4
2015/10/14, , 20, 32, 18, 1, 5
2015/10/15, , 41, 44, 29, 1, 7
2015/10/16, , 51, 50, 36, 1, 13
2015/10/17, , 69, 32, 9, , 3
2015/10/18, , 29, 15, 8, 2, 3
2015/10/19, , 12, 21, 14, 1, 4
2015/10/20, , 30, 52, 24, 3, 4
2015/10/21, , 55, 40, 32, 2, 8
2015/10/22, , 62, 29, 22, 6, 6
2015/10/23, , 35, 29, 21, 12, 6
2015/10/24, , 25, 20, 11, 1, 4
2015/10/25, , 21, 11, 10, 1, 3
2015/10/26, , 24, 31, 20, 2, 5
2015/10/27, , 29, 28, 26, 1, 7
2015/10/28, , 35, 15, 17, 1, 5
2015/10/29, , 28, 15, 11, , 3
2015/10/30, , 14, 33, 15, 2, 5
2015/10/31, , 29, 36, 16, 2, 5
2015/11/1, , 44, 21, 12, , 4
2015/11/2, , 24, 26, 15, 1, 5
2015/11/3, , 23, 25, 24, 2, 7
2015/11/4, , 22, 23, 25, 2, 7
2015/11/5, , 27, 22, 24, 1, 6
2015/11/6, , 24, 12, 17, 2, 5
2015/11/7, , 20, 12, 11, , 3
2015/11/8, , 7, 19, 13, 10, 3
2015/11/9, , 21, 28, 23, 31, 7
2015/11/10, , 35, 37, 19, , 5
2015/11/11, , 38, 49, 27, , 7
2015/11/12, , 47, 44, 14, , 4
2015/11/13, , 35, 43, 26, 1, 7
2015/11/14, , 39, , , , 
2015/11/16, , 22, , 14, , 4
2015/11/17, , 20, 24, 21, , 6
2015/11/18, , 35, 41, 26, , 6
2015/11/19, , 30, 37, 30, 1, 8
2015/11/20, , 43, 33, 16, 2, 5
2015/11/21, , 21, 26, 10, 1, 3
2015/11/22, , 25, 38, 10, 1, 4
2015/11/23, , 38, 12, 26, 1, 8
2015/11/24, , 39, 10, 23, 1, 7
2015/11/25, , 28, 10, 15, , 4
2015/11/26, , 16, 26, 12, 1, 4
2015/11/27, , 20, 27, 12, 3, 3
2015/11/28, , 32, 40, 16, 1, 6
2015/11/29, , 39, 23, 13, 1, 5
2015/11/30, , 16, 14, 11, , 3
2015/12/1, , 10, 14, 14, 1, 3
2015/12/2, , 28, 44, 17, 1, 5
2015/12/3, , 42, 11, 15, 1, 5
2015/12/4, , 22, 33, 19, 1, 5
2015/12/5, , 34, 40, 23, 3, 7
2015/12/6, , 38, 40, 15, 1, 5
2015/12/7, , 25, 23, 15, 1, 3
2015/12/8, , 16, 22, 15, , 4
2015/12/9, , 26, 27, 24, 1, 7
2015/12/10, , 34, 25, 22, , 6
2015/12/11, , 26, 35, 18, 4, 5
2015/12/12, , 33, 35, 19, 3, 6
2015/12/13, , 31, 4, 15, 4, 5
2015/12/14, , 18, 32, 20, 3, 5
2015/12/15, , 27, 35, 22, 3, 5
2015/12/16, , 28, 22, 11, 1, 4
2015/12/17, , 12, 17, 13, 2, 6
2015/12/18, , 36, 49, 22, 3, 6
2015/12/19, , 32, 45, 20, 2, 5
2015/12/20, , 35, 40, 15, 1, 5
2015/12/21, , 29, 42, 16, 2, 6
2015/12/22, , 29, 29, 20, 1, 6
2015/12/23, , 29, 34, 19, 1, 8
2015/12/24, , 43, 33, 19, 1, 6
2015/12/25, , 27, 35, 17, 1, 7
2015/12/26, , 34, 41, 12, , 4
2015/12/27, , 21, 27, 11, 2, 4
2015/12/28, , 19, 20, 15, 1, 4
2015/12/29, , 16, 16, 15, 2, 4
2015/12/30, , 14, 17, 12, , 4
2015/12/31, , 9, , , , 
2016/1/4, , 11, 16, 8, 1, 2
2015/7/2, , 33, 13, 26, 1, 6
2015/7/3, , 35, 3, 30, 1, 9
2015/7/4, , 31, 14, 23, , 6
2015/7/5, , 23, 12, 14, 1, 4
2015/7/6, , 22, 7, 22, 2, 4
2015/7/7, , 34, 1, 31, 3, 9
2015/7/8, , 41, 5, 29, 1, 8
2015/7/9, , 33, 16, 16, , 2
2015/7/10, , 19, 13, 35, 2, 13
2015/7/11, , 44, 9, 31, 1, 9
2015/7/12, , 28, 17, 32, 3, 11
2015/7/13, , 48, 15, 38, 7, 6
2015/7/14, , 47, 20, 29, , 
2015/7/15, , 44, 33, 46, 7, 11
2015/7/16, , 58, 18, 31, 6, 4
2015/7/17, , 41, 12, 44, 4, 7
2015/7/18, , 45, 27, 40, 5, 13
2015/7/19, , 61, 22, 33, 6, 7
2015/7/20, , 47, 15, 42, 6, 9
2015/7/21, , 45, 16, 31, 3, 4
2015/7/22, , 24, 16, 19, 3, 4
2015/7/23, , 20, 9, 22, 3, 4
2015/7/24, , 34, 14, 24, 5, 3
2015/7/25, , 29, , , , 
2015/7/28, , 40, 34, 31, 3, 8
2015/7/29, , 50, 50, 40, 7, 13
2015/7/30, , 66, 28, 39, 5, 10
2015/7/31, , 60, 26, 33, 3, 8
2015/8/1, , 50, 39, 38, 3, 15
2015/8/2, , 58, 31, 29, 2, 8
2015/8/3, , 42, 25, 35, 1, 14
2015/8/4, , 60, 31, 41, 3, 14
2015/8/5, , 72, 31, 39, 2, 8
2015/8/6, , 44, 25, 44, 4, 10
2015/8/7, , 60, 32, 39, 3, 8
2015/8/8, , 58, 36, 33, 4, 8
2015/8/9, , 56, 33, 16, 2, 5
2015/8/10, , 51, 21, 20, 3, 5
2015/8/11, , 38, 22, 26, 3, 6
2015/8/12, , 48, 28, 29, 3, 7
2015/8/13, , 55, 32, 32, 3, 8
2015/8/14, , 60, 25, 54, 3, 10
2015/8/15, , 67, 28, 26, 3, 7
2015/8/16, , 46, 33, 19, 2, 5
2015/8/17, , 45, 25, 25, 3, 7
2015/8/18, , 54, 13, 29, 3, 7
2015/8/19, , 49, 28, 22, 1, 6
2015/8/20, , 50, 16, 14, 2, 4
2015/8/21, , 22, 18, 13, 1, 3
2015/8/22, , 19, 30, 16, 1, 5
2015/8/23, , 36, 46, 17, 2, 7
2015/8/24, , 50, 12, 16, 1, 5
2015/8/25, , 19, 11, 21, 1, 6
2015/8/26, , 34, 25, 23, 2, 7
2015/8/27, , 40, 11, 28, 2, 8
2015/8/28, , 30, 22, 23, 2, 11
2015/8/29, , 41, 44, 24, 3, 8
2015/8/30, , 42, 53, 27, 2, 13
2015/8/31, , 42, 45, 44, 3, 37
2015/9/1, , 71, 30, 41, 2, 25
2015/9/2, , 71, 20, 13, 61, 3
2015/9/3, , 19, 26, 22, 7, 5
2015/9/4, , 40, 8, 22, 2, 6
2015/9/5, , 29, 14, 11, 1, 3
2015/9/6, , 18, 14, 15, 2, 5
2015/9/7, , 25, 15, 23, 3, 6
2015/9/8, , 32, 11, 32, 3, 9
2015/9/9, , 26, 19, 24, 1, 6
2015/9/10, , 28, 13, 24, 6, 7
2015/9/11, , 35, 15, 20, 1, 6
2015/9/12, , 18, 15, 13, 2, 4
2015/9/13, , 13, 16, 10, , 3
2015/9/14, , 17, 18, 13, , 3
2015/9/15, , 20, 25, 24, 1, 7
2015/9/16, , 37, 29, 29, 2, 8
2015/9/17, , 41, 44, 42, 2, 12
2015/9/18, , 53, 50, 45, 2, 12
2015/9/19, , 60, 43, 28, 2, 7
2015/9/20, , 49, 56, 11, 4, 4
2015/9/21, , 41, 35, 23, 10, 7
2015/9/22, , 48, 58, 40, 12, 13
2015/9/23, , 68, 64, 40, 11, 8
2015/9/24, , 67, 67, 60, 14, 11
2015/9/25, , 73, 32, 58, 3, 15
2015/9/26, , 81, 29, 25, 3, 7
2015/9/27, , 32, 42, 16, 2, 6
2015/9/28, , 40, 26, 24, 1, 6
2015/9/29, , 30, 24, 24, 2, 7
2015/9/30, , 42, 22, 24, 1, 7
2015/10/1, , 38, 21, 15, 1, 5
2015/4/2, , 36, 20, 12, 1, 5
2015/4/3, , 28, 25, 8, 1, 3
2015/4/4, , 32, 32, 11, 2, 4
2015/4/5, , 32, 19, 12, 4, 5
2015/4/6, , 28, 15, 8, , 3
2015/4/7, , 16, 13, 11, , 4
2015/4/8, , 23, 15, 10, 1, 3
2015/4/9, , 29, 28, 16, 2, 4
2015/4/10, , 40, 22, 16, 1, 5
2015/4/11, , 41, 38, 14, 2, 4
2015/4/12, , 40, 37, 13, 1, 5
2015/4/13, , 43, 26, 13, 1, 5
2015/4/14, , 44, 32, 17, 1, 5
2015/4/15, , 46, 21, 21, 2, 6
2015/4/16, , 41, 16, 18, 2, 7
2015/4/17, , 33, 24, 14, 1, 5
2015/4/18, , 37, 31, 14, 2, 5
2015/4/19, , 34, 33, 13, 2, 7
2015/4/20, , 47, 28, 18, 1, 8
2015/4/21, , 28, 16, 13, , 6
2015/4/22, , 27, 11, 14, , 5
2015/4/23, , 20, 13, 13, 1, 5
2015/4/24, , 30, 18, 14, 1, 4
2015/4/25, , 24, 16, 5, , 3
2015/4/26, , 20, 17, 5, , 3
2015/4/27, , 13, 18, 11, 2, 4
2015/4/28, , 29, 26, 15, 1, 4
2015/4/29, , 30, 17, 9, 1, 4
2015/4/30, , 25, 14, 10, , 3
2015/5/1, , 17, 21, 9, 1, 3
2015/5/2, , 26, 26, 13, 2, 5
2015/5/3, , 34, , , , 
2015/5/6, , 17, 13, 14, 1, 4
2015/5/7, , 25, 15, 13, 1, 5
2015/5/8, , 26, 15, 13, 1, 4
2015/5/9, , 22, 28, 16, 3, 3
2015/5/10, , 35, 13, 15, 1, 
2015/5/11, , 30, 10, 16, 1, 
2015/5/12, , 18, 12, 13, , 4
2015/5/13, , 15, 11, 11, 1, 3
2015/5/14, , 13, 8, 14, 1, 5
2015/5/15, , 26, 11, 17, 2, 5
2015/5/16, , 36, 17, 16, 3, 6
2015/5/17, , 35, 18, 11, 2, 4
2015/5/18, , 29, 8, 18, 3, 6
2015/5/19, , 43, 7, 17, 2, 6
2015/5/20, , 39, 14, 17, 2, 6
2015/5/21, , 38, 14, 17, 3, 6
2015/5/22, , 40, 12, 18, 3, 6
2015/5/23, , 44, 16, 19, 4, 7
2015/5/24, , 41, 23, 19, 1, 10
2015/5/25, , 39, 20, 27, 2, 13
2015/5/26, , 59, 20, 16, 2, 6
2015/5/27, , 38, 16, 23, 2, 7
2015/5/28, , 42, 3, 22, 1, 6
2015/5/29, , 34, 10, 16, 1, 5
2015/5/30, , 21, 18, 19, 1, 7
2015/5/31, , 31, 4, 15, 5, 6
2015/6/1, , 23, 7, 15, 1, 9
2015/6/2, , 25, 11, 19, 2, 6
2015/6/3, , 23, 10, 23, , 6
2015/6/4, , 37, 24, 22, 3, 7
2015/6/5, , 37, 11, 29, 2, 12
2015/6/6, , 54, 15, 27, 2, 10
2015/6/7, , 42, 17, 25, , 12
2015/6/8, , 35, 17, 38, 2, 20
2015/6/9, , 63, 23, 49, 4, 17
2015/6/10, , 76, 19, 50, 1, 16
2015/6/11, , 69, 22, 45, 1, 10
2015/6/12, , 56, 9, 23, , 5
2015/6/13, , 18, 22, 26, 3, 7
2015/6/14, , 42, 24, 25, 3, 7
2015/6/15, , 50, 8, 24, , 7
2015/6/16, , 23, 14, 18, , 5
2015/6/17, , 27, 7, 28, 3, 9
2015/6/18, , 40, 20, 26, 1, 6
2015/6/19, , 39, 18, 15, , 10
2015/6/20, , 15, 17, 12, , 10
2015/6/21, , 14, 17, 19, 3, 
2015/6/22, , 28, 13, 27, 2, 
2015/6/23, , 38, 18, 30, 1, 
2015/6/24, , 47, 19, 14, , 
2015/6/25, , 10, 14, 16, , 
2015/6/26, , 17, 14, 18, , 
2015/6/27, , 25, 18, 21, 2, 
2015/6/28, , 29, 20, 21, 3, 
2015/6/29, , 35, 11, 29, 4, 13
2015/6/30, , 43, 12, 30, 4, 7
2015/7/1, , 41, 5, 37, 1, 8
2015/1/2, , 20, 29, 11, , 5
2015/1/3, , 15, 27, 7, 1, 4
2015/1/4, , 17, 28, 9, 1, 4
2015/1/5, , 16, 29, 14, 3, 5
2015/1/6, , 25, 42, 17, 3, 5
2015/1/7, , 23, 52, 20, 4, 5
2015/1/8, , 24, 53, 24, 2, 6
2015/1/9, , 26, 62, 28, 2, 11
2015/1/10, , 43, 43, 19, 2, 6
2015/1/11, , 35, 44, 11, 3, 6
2015/1/12, , 42, 60, 25, 4, 7
2015/1/13, , 28, 78, 23, 4, 7
2015/1/14, , 35, 45, 20, 3, 7
2015/1/15, , 39, 64, 17, 1, 6
2015/1/16, , 32, 52, 14, 2, 6
2015/1/17, , 45, 70, 16, 2, 8
2015/1/18, , 40, 65, 11, 4, 7
2015/1/19, , 46, 47, 13, 5, 5
2015/1/20, , 33, 81, 18, 4, 7
2015/1/21, , 40, 40, 11, 3, 5
2015/1/22, , 30, 19, , 1, 3
2015/1/23, , 14, 19, , 1, 4
2015/1/24, , 14, 30, 13, 2, 5
2015/1/25, , 23, 42, 12, 4, 4
2015/1/26, , 20, 37, 13, 1, 5
2015/1/27, , 20, 36, , 1, 7
2015/1/28, , 29, 35, , 1, 7
2015/1/29, , 31, 26, , , 5
2015/1/30, , 25, 13, 11, , 4
2015/1/31, , 12, 15, 8, 1, 3
2015/2/1, , 8, 19, 8, 1, 
2015/2/2, , 15, 17, 16, 2, 6
2015/2/3, , 22, 58, 21, 5, 6
2015/2/4, , 39, 18, 24, 2, 6
2015/2/5, , 30, 10, 22, 1, 5
2015/2/6, , 20, 17, 20, , 6
2015/2/7, , 17, 39, 16, 2, 5
2015/2/8, , 25, 42, 12, 2, 4
2015/2/9, , 30, 42, 18, 2, 6
2015/2/10, , 29, 16, 20, 2, 7
2015/2/11, , 23, 32, 18, 1, 6
2015/2/12, , 22, 42, 24, 3, 8
2015/2/13, , 37, 33, 28, 2, 8
2015/2/14, , 40, 38, 16, 2, 5
2015/2/15, , 29, 25, 14, 1, 5
2015/2/16, , 21, 28, 14, 2, 4
2015/2/17, , 16, 26, 15, 2, 4
2015/2/18, , 16, 11, 19, 1, 5
2015/2/19, , 16, 18, 18, 1, 6
2015/2/20, , 20, 20, 18, 1, 6
2015/2/21, , 29, 44, 16, 2, 5
2015/2/22, , 39, 34, 9, 1, 4
2015/2/23, , 36, 37, 14, 1, 5
2015/2/24, , 33, 32, 25, 3, 6
2015/2/25, , 33, 15, 40, 2, 6
2015/2/26, , 40, 38, 28, 1, 9
2015/2/27, , 34, 39, 32, 2, 9
2015/2/28, , 40, 20, 10, , 4
2015/3/1, , 15, 11, 8, 1, 3
2015/3/2, , 16, 14, 14, 2, 5
2015/3/3, , 37, 6, 16, 2, 4
2015/3/4, , 36, 55, 20, 2, 5
2015/3/5, , 42, 46, 25, 2, 7
2015/3/6, , 49, 25, 31, 2, 9
2015/3/7, , 42, 20, 22, 2, 7
2015/3/8, , 26, 20, 16, 1, 5
2015/3/9, , 22, 10, 23, 1, 8
2015/3/10, , 18, 16, 20, , 7
2015/3/11, , 24, 15, 21, 1, 7
2015/3/12, , 24, 16, 25, 4, 11
2015/3/13, , 42, 17, 25, 3, 8
2015/3/14, , 29, 32, 23, 1, 8
2015/3/15, , 28, 20, 22, 2, 8
2015/3/16, , 30, 23, 30, 2, 9
2015/3/17, , 31, 21, 19, 2, 9
2015/3/18, , 30, 17, 17, 2, 5
2015/3/19, , 26, 18, 18, 2, 6
2015/3/20, , 32, 24, 30, 2, 11
2015/3/21, , 37, 16, 23, 2, 10
2015/3/22, , 32, 19, 10, , 5
2015/3/23, , 13, 16, 12, 1, 4
2015/3/24, , 24, 18, 11, 1, 4
2015/3/25, , 26, 22, , 2, 4
2015/3/26, , 28, 32, , 4, 5
2015/3/27, , 33, 69, , 3, 8
2015/3/28, , 50, 41, , 4, 6
2015/3/29, , 47, 24, , 1, 5
2015/3/30, , 29, 8, 21, 3, 7
2015/3/31, , 24, 20, 16, 2, 5
2015/4/1, , 24, 36, 15, 3, 6
2014/10/2, , 24, 21, 11, , 3
2014/10/3, , 13, 16, 13, , 3
2014/10/4, , 19, 20, 8, , 1
2014/10/5, , 14, 21, 7, 1, 1
2014/10/6, , 13, 30, 15, 2, 4
2014/10/7, , 25, 26, 27, 4, 7
2014/10/8, , 48, 43, 27, 3, 7
2014/10/9, , 50, 49, 35, 3, 7
2014/10/10, , 58, 54, 37, 2, 8
2014/10/11, , 56, 66, 34, 5, 10
2014/10/12, , 65, 71, 26, 3, 9
2014/10/13, , 63, 26, 46, 6, 10
2014/10/14, , 68, 73, 28, 2, 7
2014/10/15, , 55, 29, 13, 1, 5
2014/10/16, , 40, 72, 24, 3, 7
2014/10/17, , 52, 62, 20, 3, 6
2014/10/18, , 45, 40, 20, 3, 6
2014/10/19, , 35, 71, 24, 2, 10
2014/10/20, , 52, 23, 14, 1, 5
2014/10/21, , 21, 17, 11, , 3
2014/10/22, , 21, 11, 11, , 3
2014/10/23, , 18, 38, 14, 2, 3
2014/10/24, , 28, 54, 21, 2, 6
2014/10/25, , 45, 38, 20, 3, 5
2014/10/26, , 40, 27, 16, 2, 6
2014/10/27, , 35, 30, 15, 2, 3
2014/10/28, , 29, 36, 15, 3, 3
2014/10/29, , 26, 48, 21, 2, 5
2014/10/30, , 38, 47, 30, 3, 7
2014/10/31, , 47, 51, 28, 3, 6
2014/11/1, , 43, 40, 22, 1, 5
2014/11/2, , 25, 40, 11, 1, 5
2014/11/3, , 37, 35, 23, 1, 6
2014/11/4, , 44, 12, 34, 1, 9
2014/11/5, , 28, 14, 15, , 4
2014/11/6, , 12, 28, 14, 1, 4
2014/11/7, , 19, 34, 23, 2, 6
2014/11/8, , 28, 29, 18, 1, 5
2014/11/9, , 18, 29, 8, 1, 3
2014/11/10, , 17, 30, 11, 1, 3
2014/11/11, , 18, 36, 13, 2, 3
2014/11/12, , 26, 31, 25, 1, 6
2014/11/13, , 40, 34, 22, 1, 7
2014/11/14, , 39, 22, 11, 1, 3
2014/11/15, , 14, 25, 9, 1, 2
2014/11/16, , 13, 23, 6, 2, 2
2014/11/17, , 16, 23, 12, 1, 4
2014/11/18, , 24, 32, 12, 2, 3
2014/11/19, , 24, 53, 21, 4, 4
2014/11/20, , 37, 46, 20, 3, 5
2014/11/21, , 43, 50, 25, 3, 6
2014/11/22, , 45, 32, 28, 2, 7
2014/11/23, , 35, 27, 14, 1, 5
2014/11/24, , 24, 22, 13, 1, 5
2014/11/25, , 25, 32, 18, 1, 5
2014/11/26, , 25, 19, 22, 1, 6
2014/11/27, , 20, 15, 11, , 4
2014/11/28, , 9, 22, 12, 2, 4
2014/11/29, , 22, 13, 8, , 3
2014/11/30, , 13, 35, 9, 3, 3
2014/12/1, , 24, 32, 16, 3, 5
2014/12/2, , 32, 21, 21, 3, 6
2014/12/3, , 26, 27, 18, 1, 4
2014/12/4, , 21, 15, 21, , 5
2014/12/5, , 26, 15, 10, , 3
2014/12/6, , 17, 28, 9, 2, 3
2014/12/7, , 20, 44, 12, 1, 5
2014/12/8, , 24, 40, 22, 4, 5
2014/12/9, , 41, 17, 25, 2, 8
2014/12/10, , 38, 11, 21, 2, 7
2014/12/11, , 29, 19, 18, 1, 7
2014/12/12, , 21, 19, 19, 2, 8
2014/12/13, , 25, 11, 16, , 7
2014/12/14, , 15, 16, 9, , 6
2014/12/15, , 15, 20, 8, 1, 3
2014/12/16, , 25, 22, 10, 1, 3
2014/12/17, , 26, 47, 17, 4, 4
2014/12/18, , 32, 80, 23, 5, 8
2014/12/19, , 45, 53, 23, 4, 6
2014/12/20, , 42, 27, 15, , 5
2014/12/21, , 16, 20, 8, , 3
2014/12/22, , 13, 13, 10, , 4
2014/12/23, , 15, 11, 11, , 4
2014/12/24, , 6, 16, 7, 2, 3
2014/12/25, , 7, 29, 8, 2, 4
2014/12/26, , 24, 47, 10, 2, 5
2014/12/27, , 32, 68, 15, 1, 5
2014/12/28, , 33, 46, 16, 1, 6
2014/12/29, , 30, , , , 
2014/7/2, , 34, 24, 46, 5, 19
2014/7/3, , 83, 26, 42, 5, 15
2014/7/4, , 69, 29, 35, 4, 12
2014/7/5, , 61, 29, 31, 6, 11
2014/7/6, , 51, 19, 18, 6, 5
2014/7/7, , 36, 10, 31, 4, 8
2014/7/8, , 51, 13, 9, 1, 3
2014/7/9, , 18, 15, 9, , 3
2014/7/10, , 17, 10, 17, , 5
2014/7/11, , 17, 13, 15, , 4
2014/7/12, , 18, 12, 12, 1, 3
2014/7/13, , 16, 18, 12, 1, 4
2014/7/14, , 27, 15, 15, 2, 4
2014/7/15, , 30, 15, 19, 2, 5
2014/7/16, , 35, 16, 29, 2, 8
2014/7/17, , 49, 21, 35, 2, 14
2014/7/18, , 49, 14, 25, 2, 7
2014/7/19, , 36, 27, 10, 3, 3
2014/7/20, , 22, 22, 9, 2, 3
2014/7/21, , 23, 17, 16, 2, 4
2014/7/22, , 32, 19, 25, 1, 7
2014/7/23, , 45, 20, 26, 3, 7
2014/7/24, , 43, 10, 26, 3, 6
2014/7/25, , 41, 10, 16, 1, 4
2014/7/26, , 20, 10, 16, 2, 5
2014/7/27, , 26, 15, 6, , 3
2014/7/28, , 8, 12, 14, , 3
2014/7/29, , 13, 13, 12, , 4
2014/7/30, , 17, 16, 19, 3, 5
2014/7/31, , 27, 20, 26, 3, 8
2014/8/1, , 39, 29, 40, 2, 15
2014/8/2, , 48, 32, 33, 1, 19
2014/8/3, , 49, 36, 36, 5, 31
2014/8/4, , 83, 25, 32, 9, 
2014/8/5, , 53, 19, 9, 2, 
2014/8/6, , 21, 18, 18, 4, 
2014/8/7, , 35, 26, 34, 3, 
2014/8/8, , 48, 15, 21, 1, 
2014/8/9, , 30, 12, 11, 1, 
2014/8/10, , 13, 32, 15, 1, 
2014/8/11, , 31, 28, 36, 2, 20
